,zpid,zipcode,yearBuilt,resoFacts.taxAnnualAmount,livingAreaValue,longitude,resoFacts.garageSpaces,schoolMaxRating,latitude,daysOnZillow,resoFacts.isSeniorCommunity,lotAreaValue,bathrooms,resoFacts.hasWaterfrontView,zestimate,schoolMinDistance,bedrooms,price/sqft,cityId_124815,cityId_125641,cityId_13560,cityId_13752,cityId_14563,cityId_19307,cityId_19341,cityId_20367,cityId_25911,cityId_32805,cityId_39760,cityId_398464,cityId_44434,cityId_46375,cityId_51467,cityId_52625,cityId_53787,cityId_56330,cityId_7433,zipcode_32780,zipcode_32796,zipcode_32901,zipcode_32903,zipcode_32904,zipcode_32905,zipcode_32907,zipcode_32908,zipcode_32909,zipcode_32920,zipcode_32922,zipcode_32926,zipcode_32927,zipcode_32931,zipcode_32934,zipcode_32935,zipcode_32937,zipcode_32940,zipcode_32949,zipcode_32950,zipcode_32951,zipcode_32952,zipcode_32953,zipcode_32955,zipcode_32976,price,predPrice_linear,priceDiff_linear,predPrice_RandFor,priceDiff_RandFor,predPrice_XGBoost,priceDiff_XGBoost,predPrice_ensemble,priceDiff_ensemble
1204,43399695.0,32926,1979,4423.0,1300.0,-80.82251,0.0,6.0,28.424156,7.0,0,70131.6,3.0,0,417900.0,0.8,3.0,326.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,12.629962448144468,-0.3298843527004962,12.480699970806066,-0.47914683003889813,12.681355,-0.2784913244655698,12.58102772359273,-0.37881907725223485
1205,43470442.0,32935,1963,3223.0,1650.0,-80.661476,2.0,6.0,28.121065,118.0,0,8712.0,2.0,0,425000.0,0.4,3.0,257.57575757575756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.959846800844964,12.75369776792621,-0.20614903291875386,12.782036693283837,-0.17781010756112714,12.725852,-0.23399478821068698,12.753944352959056,-0.20590244788590795
1206,43500888.0,32907,1984,5147.0,1697.0,-80.667496,2.0,6.0,28.02282,3.0,0,14810.399999999996,2.0,0,421500.0,0.3,3.0,250.44195639363585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,12.742600421549405,-0.21724637929555968,12.792113517387207,-0.16773328345775695,12.791334,-0.16851264862328463,12.791723834804444,-0.1681229660405208
1207,43501247.0,32907,1986,1841.0,1722.0,-80.66468,2.0,6.0,28.015402,11.0,0,18295.2,2.0,0,425000.0,1.3,3.0,246.80603948896632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,12.721401133990355,-0.23844566685460933,12.846779086177804,-0.11306771466716015,12.759219,-0.2006276312282651,12.802999127897252,-0.15684767294771262
1208,54604927.0,32953,1966,2476.0,1970.0,-80.70668,2.0,4.0,28.389757,139.0,0,7840.8,2.0,0,425000.0,1.4,3.0,215.73604060913704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.959846800844964,12.918865287513208,-0.04098151333175615,12.959345252772447,-0.0005015480725170107,12.9099,-0.0499470892360776,12.934622482190667,-0.025224318654297306
1209,104101070.0,32901,2018,3313.0,1735.0,-80.62917,2.0,9.0,28.043526,11.0,1,6969.6,2.0,0,414600.0,2.1,3.0,244.95677233429396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,12.675956025648365,-0.2838907751965998,12.984256077722515,0.024409276877550568,12.889827,-0.07002002624779635,12.93704142615984,-0.02280537468512378
1210,104135788.0,32909,2008,4675.0,2168.0,-80.62902,2.0,9.0,27.904146,122.0,0,6534.0,3.0,1,411800.0,2.1,3.0,196.03321033210332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,13.081906310578036,0.12205950973307189,12.983271779509478,0.02342497866451332,12.918476,-0.041370696108636196,12.950873942122904,-0.00897285872206055
1211,104141944.0,32909,2028,305.0,2030.0,-80.650444,2.0,4.0,27.926937,12.0,0,10018.8,2.0,0,425000.0,1.8,5.0,209.35960591133005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,12.738777624051052,-0.2210691767939128,12.822413159831276,-0.13743364101368805,12.800549,-0.15929824737816745,12.811480856649037,-0.14836594419592686
1212,339804949.0,32754,2022,794.0,1918.0,-80.8682,2.0,5.0,28.692144,4.0,0,23958.000000000004,2.0,0,412100.0,3.1,4.0,221.58498435870695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959846800844964,12.805556608493747,-0.15429019235121721,12.893158912570076,-0.06668788827488825,12.94727,-0.01257640747338229,12.920214652970829,-0.03963214787413527
1213,2052936228.0,32904,2024,0.0,1756.0,-80.71143,2.0,5.0,28.089659,7.0,0,6969.6,2.0,0,423200.0,2.3,3.0,242.11560364464697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.960211439380474,12.81196173589704,-0.1482497034834349,12.872162043677912,-0.0880493957025621,12.917071,-0.043140096912212655,12.894616693073086,-0.06559474630738826
1214,2053612556.0,32780,2024,0.0,2601.0,-80.84457,2.0,6.0,28.588476,50.0,0,6534.0,3.0,0,425500.0,1.5,5.0,164.08688965782392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.964049711027137,12.953512711971793,-0.010536999055343443,12.963416012575816,-0.0006336984513204413,12.974462,0.010411844453820152,12.968938784028387,0.004889073001249855
1215,339806888.0,32907,2023,2131.0,1936.0,-80.73677,2.0,6.0,28.01628,21.0,0,7841.0,2.0,0,427255.0,0.8,4.0,220.6895661157025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.965138644179406,12.772355280670597,-0.1927833635088092,12.78919023039904,-0.1759484137803664,12.798025,-0.16711351295382038,12.793607680812313,-0.1715309633670934
1216,52966966.0,32907,1987,5827.0,2033.0,-80.6486,2.0,6.0,28.019901,5.0,0,15681.6,2.0,0,421000.0,0.2,4.0,210.7722577471717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.968048350739537,12.824965500956703,-0.14308284978283403,12.943860504485043,-0.02418784625449355,12.907838,-0.06021048300272014,12.92584918611093,-0.042199164628605956
1217,339804839.0,32908,2020,4822.0,2674.0,-80.71692,2.0,6.0,27.99422,34.0,0,6534.0,3.0,0,414900.0,0.7,5.0,160.39640987284966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.968981402048067,13.025050855541746,0.05606945349367898,12.906554847647454,-0.062426554400612844,12.90228,-0.06670154822726637,12.904417350734128,-0.06456405131393872
1218,43468158.0,32935,1993,1535.0,1413.0,-80.658424,2.0,8.0,28.140375,67.0,0,7405.2,2.0,0,409600.0,2.7,3.0,303.60934182590233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.969214528909768,12.728239068787413,-0.24097546012235505,12.693353642152456,-0.2758608867573127,12.672554,-0.2966605127964872,12.682953829132869,-0.28626069977689994
1219,60322399.0,32940,2003,4222.0,1958.0,-80.675835,2.0,4.0,28.2003,25.0,0,5662.8,2.0,0,410100.0,1.9,3.0,219.1011235955056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.969214528909768,12.990780666630762,0.021566137720993694,13.000914161594068,0.03169963268429932,12.955834,-0.01338014017685829,12.978374275163489,0.009159746253720513
1220,80767826.0,32908,2006,969.0,1890.0,-80.68387,2.0,5.0,27.928112,34.0,0,10018.8,2.0,0,414000.0,0.4,3.0,226.984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.969214528909768,12.71379863650807,-0.2554158924016985,12.786737435781973,-0.1824770931277957,12.7277565,-0.24145802866562782,12.757246968013057,-0.21196756089671176
1221,84637823.0,32909,2007,5230.0,1982.0,-80.65517,2.0,6.0,27.940367,11.0,0,6969.6,3.0,0,418100.0,0.6,4.0,216.44803229061552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.969214528909768,12.856693573650547,-0.11252095525922101,12.887757566644797,-0.08145696226497101,12.898537,-0.0706778467808622,12.893147124386852,-0.0760674045229166
1222,339806707.0,32907,2024,950.0,2405.0,-80.73895,2.0,6.0,28.007635,40.0,0,7200.0,3.0,0,412300.0,0.2,4.0,178.54469854469855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.970146493255031,12.902053444082629,-0.06809304917240233,12.974073501939644,0.0039270086846130425,12.91096,-0.05918629580630075,12.942516849694186,-0.02762964356084474
1223,339806721.0,32907,2024,950.0,2405.0,-80.74493,2.0,5.0,28.00874,21.0,0,7405.2,3.0,0,412600.0,1.1,4.0,178.54469854469855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.970146493255031,12.898913453984118,-0.07123303927091307,12.976076538135343,0.005930044880312124,12.896848,-0.07329876834048044,12.936462131524948,-0.03368436173008327
1224,2060351605.0,32909,2023,435.0,2106.0,-80.63078,2.0,6.0,27.926767,235.0,0,10018.8,2.0,0,429777.0,6.5,4.0,204.07264957264957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97102407528205,12.853170614469951,-0.1178534608120998,12.779916033708387,-0.19110804157366346,12.85197,-0.11905435634894523,12.815942876320747,-0.15508119896130346
1225,43455683.0,32934,1981,2179.0,1689.0,-80.67611,2.0,6.0,28.146177,2.0,0,22215.6,3.0,0,425600.0,6.3,3.0,254.47010065127293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.971077589851404,12.973912471610378,0.0028348817589733954,12.975998004591109,0.004920414739704171,13.034924,0.06384596361539252,13.005460779028953,0.034383189177548346
1226,43406093.0,32953,1981,3118.0,1702.0,-80.71748,2.0,6.0,28.404703,96.0,0,10018.8,2.0,0,408300.0,1.0,3.0,252.58519388954173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.971310228604022,12.903638221408878,-0.06767200719514399,12.894714678772374,-0.07659554983164796,12.810698,-0.16061267306202964,12.852706117157183,-0.1186041114468388
1227,43406101.0,32953,1981,4074.0,2545.0,-80.715485,2.0,6.0,28.404787,70.0,0,10890.0,2.0,0,407400.0,1.1,4.0,168.91944990176816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.971310228604022,13.131089094253518,0.15977886564949628,13.080869985977706,0.10955975737368462,13.073842,0.1025318200409977,13.077356017311363,0.10604578870734116
1228,43455584.0,32934,1989,5090.0,1520.0,-80.680916,2.0,4.0,28.153097,19.0,0,10018.8,2.0,0,409200.0,0.7,3.0,282.82894736842104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.971310228604022,12.794599933331387,-0.1767102952726347,12.84838980268194,-0.12292042592208219,12.793849,-0.17746123720997886,12.821119397037991,-0.15019083156603052
1229,43500224.0,32907,1986,4678.0,2357.0,-80.65325,0.0,6.0,28.01733,32.0,0,14810.399999999996,2.0,0,413800.0,1.9,3.0,182.39287229529063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971310228604022,12.688020428812612,-0.2832897997914099,12.854067037700522,-0.11724319090349944,12.74246,-0.22884997774952964,12.798263644277508,-0.17304658432651365
1230,80773781.0,32907,2006,6438.0,2495.0,-80.69546,3.0,4.0,28.016218,34.0,0,10018.8,3.0,0,416000.0,1.4,4.0,172.30460921843687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971310228604022,13.088238615959359,0.11692838735533684,13.13081713863089,0.15950691002686845,13.091001,0.11969032834177895,13.110908847788345,0.13959861918432281
1231,95276295.0,32907,2023,894.0,1990.0,-80.66674,2.0,6.0,28.011576,68.0,0,10454.4,3.0,0,418600.0,0.9,4.0,216.03015075376885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971310228604022,12.777588085521586,-0.19372214308243585,12.84216494078216,-0.12914528782186174,12.83301,-0.13830050875538902,12.837587330315397,-0.1337228982886245
1232,104090753.0,32908,2016,5648.0,2080.0,-80.69024,2.0,6.0,27.99526,16.0,0,10018.8,2.0,0,417200.0,1.1,3.0,206.68269230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971310228604022,12.863490940559968,-0.10781928804405361,12.861522145574986,-0.10978808302903609,12.912021,-0.05928954531544761,12.88677141443178,-0.08453881417224096
1233,339806578.0,32908,2022,6412.0,2242.0,-80.70621,2.0,6.0,27.995518,39.0,0,8276.4,2.0,0,418400.0,7.0,4.0,191.7484388938448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971310228604022,12.98912439248827,0.017814163884247947,12.94561120179119,-0.025699026812832315,12.966184,-0.005126566189471049,12.95589743210287,-0.01541279650115257
1234,339806850.0,32949,2024,76.0,2601.0,-80.51821,2.0,7.0,27.898415,116.0,0,9583.2,3.0,1,401600.0,0.7,5.0,165.31718569780853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.971519557218146,13.129809795091456,0.15829023787330954,12.957599950321475,-0.013919606896671155,12.998836,0.02731600644152188,12.97821775699057,0.0066981997724244735
1235,2053933962.0,32907,2023,151.0,2125.0,-80.74318,2.0,3.0,28.007782,163.0,0,6098.4,2.0,0,424900.0,1.5,4.0,202.34823529411764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971519557218146,12.742719977457458,-0.22879957976068788,12.879517914771313,-0.09200164244683329,12.868409,-0.10311040041882968,12.873963535785315,-0.09755602143283149
1236,2055715223.0,32909,2023,933.0,2273.0,-80.6378,2.0,8.0,27.909578,163.0,0,5662.8,3.0,0,428700.0,0.7,4.0,189.17289925208976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971519557218146,12.891677231496395,-0.0798423257217511,12.95136889384463,-0.020150663373515343,12.931972,-0.03954800723035312,12.941670221916212,-0.029849335301934232
1237,43414626.0,32922,1957,2602.0,2858.0,-80.74491,2.0,8.0,28.350706,91.0,0,23958.000000000004,3.0,0,430000.0,1.0,4.0,150.4548635409377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971542813248435,13.021010419837644,0.04946760658920901,13.415678433271756,0.44413562002332085,13.309922,0.33837940507431874,13.362800325797256,0.3912575125488207
1238,43433452.0,32952,1981,4030.0,1854.0,-80.68003,2.0,5.0,28.294836,31.0,0,19602.0,3.0,0,430000.0,3.1,4.0,231.9309600862999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.971542813248435,13.062731093879911,0.0911882806314761,13.044191649383416,0.07264883613498085,13.07531,0.10376694016953358,13.059750701400691,0.08820788815225633
1239,43516113.0,32909,1995,5419.0,2318.0,-80.66911,2.0,8.0,27.961952,14.0,0,10890.0,2.0,0,430000.0,2.8,4.0,185.50474547023296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.971542813248435,12.993722672960894,0.02217985971245895,13.032419124688985,0.06087631144055017,12.974414,0.0028710585167015523,13.003416498227061,0.03187368497862586
1240,54604925.0,32953,1966,1657.0,1730.0,-80.706764,2.0,7.0,28.389322,54.0,0,7840.8,2.0,0,407800.0,1.1,3.0,248.5549132947977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.971542813248435,12.896300454180325,-0.07524235906810972,12.790054174913283,-0.18148863833515172,12.766873,-0.20466945356825939,12.77846376729673,-0.19307904595170555
1241,2053043257.0,32926,2024,0.0,2405.0,-80.75935,2.0,6.0,28.426191,15.0,0,6969.6,3.0,0,431900.0,2.2,4.0,179.58419958419958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.975951674296889,12.86131485573214,-0.11463681856474928,12.978516868892202,0.002565194595312903,12.984383,0.008430955097642467,12.981449749143366,0.005498074846476797
1242,2053127881.0,32949,2024,0.0,2601.0,-80.51969,2.0,5.0,27.897648,20.0,0,9583.2,3.0,1,430900.0,0.7,5.0,166.59554017685505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.979222532963634,13.092713037338463,0.11349050437482866,12.979031417651335,-0.000191115312299317,13.023445,0.0442225964308971,13.001238273522933,0.02201574055929889
1243,2053128185.0,32949,2024,0.0,2601.0,-80.52371,2.0,4.0,27.89628,20.0,0,9583.2,3.0,1,431200.0,1.6,5.0,166.59554017685505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.979222532963634,13.087950855004319,0.10872832204068494,12.98250463168966,0.00328209872602514,13.042762,0.06353926970970569,13.012633217181499,0.03341068421786453
1244,2052863588.0,32955,2024,84.0,2447.0,-80.76045,2.0,6.0,28.341837,3.0,0,8276.4,3.0,0,433355.0,6.6,5.0,177.09644462607275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.979314840087964,13.106867568346946,0.12755272825898167,12.958405187028061,-0.020909653059902666,12.981832,0.002516710510180431,12.970118368813104,-0.00919647127486023
1245,104071805.0,32908,2023,113.0,2171.0,-80.68157,2.0,4.0,27.983074,10.0,0,10018.8,3.0,0,433900.0,0.5,4.0,199.8618148318747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.980571676462285,12.7848007978615,-0.19577087860078457,12.914536069647964,-0.06603560681432086,12.864507,-0.11606495496570268,12.889521395572274,-0.09105028089001088
1246,80757943.0,32909,2006,5484.0,2298.0,-80.66245,2.0,6.0,27.939518,104.0,0,10454.4,3.0,0,434999.0,0.3,5.0,189.29460400348128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983101310070822,12.946222908992121,-0.03687840107870066,12.998469295453283,0.015367985382461313,12.933491,-0.049610556896993785,12.965980024313556,-0.017121285757266236
1247,43370190.0,32796,1967,3273.0,1985.0,-80.867,2.0,6.0,28.651249,3.0,0,14374.799999999996,3.0,0,430500.0,2.1,3.0,219.1435768261965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983103608918752,12.841149833711443,-0.141953775207309,12.920561569695966,-0.06254203922278556,12.970613,-0.012491082978810297,12.945587047817954,-0.03751656110079793
1248,43389134.0,32927,1986,2471.0,2124.0,-80.78891,2.0,7.0,28.479607,82.0,0,21780.0,3.0,0,415900.0,1.8,4.0,204.80225988700565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.983103608918752,12.94363177950897,-0.039471829409782444,12.997045269699985,0.013941660781233267,13.03376,0.050656461882029546,13.015402670250383,0.03229906133163141
1249,43425113.0,32952,1964,2957.0,2329.0,-80.698494,2.0,5.0,28.342705,149.0,0,7840.8,2.0,0,407200.0,0.7,3.0,186.7754401030485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.983103608918752,13.080175750769408,0.09707214185065638,13.062856043633559,0.07975243471480731,12.988122,0.005018377470408453,13.02548901501136,0.04238540609260788
1250,43501268.0,32907,1985,3228.0,1831.0,-80.66701,2.0,7.0,28.017824,13.0,0,16552.8,2.0,0,432700.0,1.8,3.0,237.57509557618783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983103608918752,12.79076838755014,-0.19233522136861225,12.835869252594591,-0.1472343563241605,12.81747,-0.16563401205595873,12.826669424728692,-0.1564341841900596
1251,43508172.0,32951,1959,1853.0,1340.0,-80.54484,2.0,7.0,28.033314,115.0,0,12196.799999999996,1.0,0,435000.0,1.8,4.0,324.6268656716418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.983103608918752,13.16800131980055,0.18489771088179907,12.972955595465953,-0.01014801345279892,13.090355,0.10725131051484205,13.031655257449774,0.04855164853102245
1252,43512366.0,32909,1996,4506.0,1786.0,-80.67012,2.0,7.0,27.991373,192.0,0,21780.0,2.0,0,417700.0,0.9,4.0,243.5610302351624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983103608918752,12.835145513753458,-0.14795809516529346,12.845260156715439,-0.13784345220331318,12.844978,-0.13812527639922045,12.845119244617486,-0.13798436430126593
1253,66692263.0,32940,2004,2730.0,1765.0,-80.70916,2.0,5.0,28.258823,6.0,1,7405.2,2.0,0,435000.0,1.3,3.0,246.45892351274787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.983103608918752,12.812989236010495,-0.17011437290825704,12.908446856692859,-0.07465675222589319,12.83533,-0.14777359945830248,12.871888433076654,-0.11121517584209784
1254,104074615.0,32908,2023,238.0,2000.0,-80.68212,2.0,8.0,27.92976,272.0,0,10018.8,2.0,0,417400.0,2.0,4.0,217.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983103608918752,12.799862931642002,-0.18324067727674986,12.845428648958146,-0.13767495996060575,12.841112,-0.1419914720779314,12.843270392899484,-0.13983321601926768
1255,247228881.0,32940,2017,2893.0,1523.0,-80.7351,2.0,5.0,28.223715,118.0,0,7840.8,2.0,0,416400.0,1.9,3.0,285.6204858831254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.983103608918752,12.914310461638737,-0.06879314728001518,12.91602046324192,-0.06708314567683082,12.874219,-0.10888466818388842,12.895119701988392,-0.08798390693035962
1256,251164582.0,32780,2019,4026.0,2505.0,-80.80323,2.0,6.0,28.547487,40.0,0,6534.0,3.0,0,420000.0,0.2,4.0,173.65269461077844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983103608918752,12.957851497912966,-0.02525211100578595,13.013826440171483,0.030722831252731453,12.946375,-0.03672871573027514,12.98010066667998,-0.003002942238770956
1257,2056165238.0,32976,2024,626.0,2381.0,-80.53665,3.0,4.0,27.880512,5.0,0,10890.0,3.0,0,419700.0,4.9,4.0,183.11213775724485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.985376879916284,13.032644642277827,0.04726776236154251,13.102607992818628,0.11723111290234378,13.184954,0.199576809658911,13.14378084119691,0.1584039612806265
