,zpid,homeType,homeStatus,daysOnZillow,priceOutlier,listPrice,streetAddress,zipcode,yearBuilt,bedrooms,bathrooms,livingAreaValue,livingAreaUnits,lotAreaValue,lotAreaUnits,zestimate,latitude,longitude,favoriteCount,pageViewCount,newConstructionType,resoFacts.associationFee,listingSubType.isForeclosure,resoFacts.isSeniorCommunity,resoFacts.propertySubType,hdpUrl,taxAssessedValue,cityId,rentZestimate,restimateHighPercent,restimateLowPercent,mortgageRates.thirtyYearFixedRate,mortgageRates.fifteenYearFixedRate,mortgageRates.arm5Rate,resoFacts.garageSpaces,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasGarage,resoFacts.hasPrivatePool,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.taxAnnualAmount,resoFacts.waterViewYN,price/sqft,schoolMaxRating,schoolMinDistance
1313,247230102,SINGLE_FAMILY,FOR_SALE,82,0,439900.0,4364 Caladium Cir,32904,2017,3.0,2.0,1662.0,Square Feet,7840.8,Square Feet,439900.0,28.046007,-80.69442,22.0,432.0,False,124.0,False,True,Single Family Residence,www.zillow.com/homedetails/4364-Caladium-Cir-West-Melbourne-FL-32904/247230102_zpid/,349250.0,14563.0,3053.4541188738267,100.0,5.0,6.54,5.855,6.978,2.0,True,True,False,False,True,False,False,True,True,2703.0,True,264.6811070998797,5.0,1.9
1314,2053933967,SINGLE_FAMILY,FOR_SALE,138,0,439990.0,1945 Kylar Dr,32907,2023,4.0,2.0,2125.0,Square Feet,6098.4,Square Feet,431300.0,28.007647,-80.74377,1.0,28.0,BUILDER_SPEC,42.0,False,False,Single Family Residence,www.zillow.com/homedetails/1945-Kylar-Dr-Palm-Bay-FL-32907/2053933967_zpid/,270250.0,53787.0,2299.0,17.0,5.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,False,False,151.0,False,207.05411764705883,6.0,0.2
1315,2060955333,SINGLE_FAMILY,FOR_SALE,245,0,439990.0,4446 Kelsey Ln,32976,2023,4.0,3.0,2381.0,Square Feet,10890.0,Square Feet,428800.0,27.872677,-80.53552,6.0,132.0,BUILDER_SPEC,73.0,False,False,Single Family Residence,www.zillow.com/homedetails/4446-Kelsey-Ln-Sebastian-FL-32976/2060955333_zpid/,270250.0,13752.0,2635.0,23.0,12.0,6.54,5.855,6.978,3.0,True,True,False,False,True,False,False,True,False,626.0,False,184.79210415791684,6.0,6.0
1316,43410188,SINGLE_FAMILY,FOR_SALE,117,0,440000.0,510 Patrick Ave,32953,1966,4.0,2.0,1756.0,Square Feet,8712.0,Square Feet,440000.0,28.367073,-80.68929,126.0,1637.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/510-Patrick-Ave-Merritt-Island-FL-32953/43410188_zpid/,300520.0,39760.0,2545.0,16.0,17.0,6.54,5.856,6.993,2.0,True,False,False,False,True,True,False,False,False,3420.0,False,250.56947608200454,4.0,1.0
1317,43500666,SINGLE_FAMILY,FOR_SALE,40,0,440000.0,437 Narragansett St NE,32907,1986,4.0,2.0,1756.0,Square Feet,16552.8,Square Feet,440000.0,28.027878,-80.659134,32.0,433.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/437-Narragansett-St-NE-Palm-Bay-FL-32907/43500666_zpid/,297020.0,53787.0,3053.4541188738267,100.0,5.0,6.54,5.855,6.978,2.0,True,False,False,False,True,False,True,False,False,4818.0,False,250.56947608200454,5.0,2.4
1318,80757166,SINGLE_FAMILY,FOR_SALE,11,0,440000.0,226 Wading Bird Cir SW,32908,2006,4.0,3.0,2490.0,Square Feet,9148.0,Square Feet,440000.0,27.996044,-80.71536,10.0,344.0,False,364.0,False,False,Single Family Residence,www.zillow.com/homedetails/226-Wading-Bird-Cir-SW-Palm-Bay-FL-32908/80757166_zpid/,326070.0,53787.0,3053.4541188738267,100.0,5.0,6.54,5.855,6.978,3.0,False,True,True,False,True,False,False,True,False,3411.0,True,176.70682730923696,6.0,1.3
1319,104149135,SINGLE_FAMILY,FOR_SALE,63,0,440000.0,1089 Quesada St SE,32909,2023,4.0,3.0,1863.0,Square Feet,10454.4,Square Feet,427300.0,27.93484,-80.64088,4.0,110.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1089-Quesada-St-SE-Palm-Bay-FL-32909/104149135_zpid/,25000.0,53787.0,2005.0,19.0,9.0,6.54,5.856,6.993,2.0,True,False,False,False,True,False,False,False,False,478.0,False,236.17820719269994,6.0,2.0
1320,43442969,SINGLE_FAMILY,FOR_SALE,106,0,441900.0,301 Pine Ridge Ln,32940,1985,3.0,2.0,1780.0,Square Feet,7405.2,Square Feet,417200.0,28.219963,-80.67731,55.0,854.0,False,206.0,False,False,Single Family Residence,www.zillow.com/homedetails/301-Pine-Ridge-Ln-Melbourne-FL-32940/43442969_zpid/,342570.0,19307.0,2444.0,10.0,11.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,True,False,1789.0,False,248.25842696629215,9.0,4.2
1321,2053238572,SINGLE_FAMILY,FOR_SALE,28,0,441900.0,1248 Soleway Ave NW,32907,2024,4.0,2.0,2151.0,Square Feet,6534.0,Square Feet,434900.0,28.010765,-80.73985,11.0,113.0,BUILDER_SPEC,42.0,False,False,Single Family Residence,www.zillow.com/homedetails/1248-Soleway-Ave-NW-Palm-Bay-FL-32907/2053238572_zpid/,270250.0,53787.0,2299.0,15.0,5.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,False,False,0.0,False,205.43933054393307,6.0,0.5
1322,337846062,SINGLE_FAMILY,FOR_SALE,11,0,444000.0,1529 Painter St SE,32909,2022,4.0,3.0,2470.0,Square Feet,10018.8,Square Feet,435000.0,27.95835,-80.62715,22.0,447.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1529-Painter-St-SE-Palm-Bay-FL-32909/337846062_zpid/,351060.0,53787.0,2600.0,10.0,8.0,6.54,5.855,6.978,3.0,True,False,False,False,True,False,False,False,False,6582.0,False,179.75708502024293,4.0,0.9
1323,54602936,SINGLE_FAMILY,FOR_SALE,122,0,444900.0,4700 Cathedral Way,32780,1989,3.0,2.0,2351.0,Square Feet,22215.600000000002,Square Feet,423400.0,28.557226,-80.841965,15.0,452.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4700-Cathedral-Way-Titusville-FL-32780/54602936_zpid/,345650.0,7433.0,2199.0,18.0,8.0,6.54,5.855,6.993,2.0,True,False,False,False,True,False,False,False,False,2462.0,False,189.238621863037,4.0,1.6
1324,43427249,SINGLE_FAMILY,FOR_SALE,1,0,445000.0,1061 Fairlawn Dr,32955,1986,3.0,2.0,1737.0,Square Feet,8712.0,Square Feet,357600.0,28.33097,-80.74981,13.0,166.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1061-Fairlawn-Dr-Rockledge-FL-32955/43427249_zpid/,321300.0,13560.0,2244.0,11.0,11.0,6.54,5.855,6.978,2.0,True,False,False,False,True,True,True,True,False,2449.0,False,256.188831318365,4.0,0.6
1325,43487866,SINGLE_FAMILY,FOR_SALE,60,0,445000.0,2210 Country Club Rd,32901,1924,3.0,2.0,1518.0,Square Feet,6534.0,Square Feet,424100.0,28.075365,-80.62521,80.0,1213.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2210-Country-Club-Rd-Melbourne-FL-32901/43487866_zpid/,234780.0,19307.0,1999.0,25.0,10.0,6.54,5.855,6.993,0.0,True,False,False,False,False,True,False,True,False,3919.0,False,293.1488801054019,5.0,0.9
1326,104103199,SINGLE_FAMILY,FOR_SALE,48,0,445000.0,4101 Masira Ct,32904,2014,3.0,2.0,2110.0,Square Feet,6098.4,Square Feet,427500.0,28.104248,-80.6944,31.0,823.0,False,40.0,False,False,Single Family Residence,www.zillow.com/homedetails/4101-Masira-Ct-Melbourne-FL-32904/104103199_zpid/,353960.0,19307.0,2378.0,12.0,10.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,True,True,5066.0,True,210.9004739336493,6.0,3.4
1327,104125149,SINGLE_FAMILY,FOR_SALE,10,0,445000.0,1429 Mycroft Dr,32926,2009,4.0,3.0,2774.0,Square Feet,6969.6,Square Feet,442000.0,28.381287,-80.81741,13.0,523.0,False,28.0,False,False,Single Family Residence,www.zillow.com/homedetails/1429-Mycroft-Dr-Cocoa-FL-32926/104125149_zpid/,311120.0,10889.0,2424.0,7.0,8.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,True,True,3980.0,True,160.41816870944484,2.0,5.2
1328,104150116,SINGLE_FAMILY,FOR_SALE,12,0,445000.0,1096 Wesberry St SE,32909,2028,3.0,3.0,2006.0,Square Feet,10018.8,Square Feet,445000.0,27.921059,-80.64102,2.0,112.0,BUILDER_SPEC,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1096-Wesberry-St-SE-Palm-Bay-FL-32909/104150116_zpid/,25000.0,53787.0,2017.0,15.0,18.0,6.54,5.856,6.993,3.0,True,False,False,False,True,False,False,False,False,144.0,False,221.8344965104686,6.0,1.3
1329,121242187,SINGLE_FAMILY,FOR_SALE,71,0,445100.0,1776 Litchfield Dr,32904,2014,3.0,2.0,1869.0,Square Feet,6098.4,Square Feet,445100.0,28.04472,-80.65077,9.0,276.0,False,33.0,False,False,Single Family Residence,www.zillow.com/homedetails/1776-Litchfield-Dr-West-Melbourne-FL-32904/121242187_zpid/,340740.0,14563.0,2257.0,11.0,11.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,False,False,2385.0,False,238.14874264312468,5.0,1.2
1330,80779080,SINGLE_FAMILY,FOR_SALE,8,0,447900.0,220 Abalone Rd NW,32907,2006,4.0,2.0,2236.0,Square Feet,12196.799999999996,Square Feet,437500.0,28.003698,-80.68343,29.0,697.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/220-Abalone-Rd-NW-Palm-Bay-FL-32907/80779080_zpid/,319160.0,53787.0,2209.0,17.0,9.0,6.54,5.855,6.993,2.0,True,False,False,False,True,False,False,True,False,5721.0,False,200.31305903398928,6.0,0.8
1331,55120284,SINGLE_FAMILY,FOR_SALE,107,0,449000.0,4227 Four Lakes Dr,32940,2001,3.0,2.0,1875.0,Square Feet,7405.2,Square Feet,426600.0,28.192026,-80.697,44.0,943.0,False,22.0,False,False,Single Family Residence,www.zillow.com/homedetails/4227-Four-Lakes-Dr-Melbourne-FL-32940/55120284_zpid/,380630.0,19307.0,2417.0,10.0,5.0,6.54,5.855,6.978,2.0,True,True,False,False,True,False,False,True,True,1347.0,True,239.46666666666667,9.0,4.3
1332,121240366,SINGLE_FAMILY,FOR_SALE,68,0,449000.0,1677 Attilburgh Blvd,32904,2013,3.0,2.0,1869.0,Square Feet,6098.4,Square Feet,449000.0,28.044783,-80.649345,13.0,369.0,False,33.0,False,False,Single Family Residence,www.zillow.com/homedetails/1677-Attilburgh-Blvd-West-Melbourne-FL-32904/121240366_zpid/,342630.0,14563.0,2250.0,10.0,12.0,6.54,5.855,6.978,2.0,True,True,False,False,True,False,False,True,False,2276.0,False,240.23542001070092,5.0,1.1
1333,104088466,SINGLE_FAMILY,FOR_SALE,88,0,449500.0,3547 Plume Way SE,32909,2008,3.0,3.0,2000.0,Square Feet,6534.0,Square Feet,435800.0,27.904217,-80.62915,2.0,142.0,False,286.0,False,False,Single Family Residence,www.zillow.com/homedetails/3547-Plume-Way-SE-Palm-Bay-FL-32909/104088466_zpid/,363860.0,53787.0,2350.0,17.0,11.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,True,True,5181.0,True,224.75,6.0,0.4
1334,80768289,SINGLE_FAMILY,FOR_SALE,143,0,449893.0,4675 Elena Way,32934,2006,4.0,4.0,3055.0,Square Feet,5227.2,Square Feet,449893.0,28.126925,-80.70246,42.0,885.0,False,22.0,False,False,Single Family Residence,www.zillow.com/homedetails/4675-Elena-Way-Melbourne-FL-32934/80768289_zpid/,324000.0,19307.0,2998.0,17.0,12.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,False,False,3262.0,False,147.2644844517185,4.0,3.2
1335,43401222,SINGLE_FAMILY,FOR_SALE,96,0,449900.0,4065 Nature Ln,32926,1982,3.0,2.0,2102.0,Square Feet,49222.799999999996,Square Feet,426800.0,28.398266,-80.789536,25.0,1020.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4065-Nature-Ln-Cocoa-FL-32926/43401222_zpid/,300070.0,10889.0,2800.0,18.0,15.0,6.54,5.855,6.978,6.0,True,False,False,False,True,False,False,False,False,1871.0,False,214.03425309229306,3.0,2.3
1336,43489329,SINGLE_FAMILY,FOR_SALE,55,0,449900.0,2795 Whistler St,32904,1998,4.0,2.0,2224.0,Square Feet,8712.0,Square Feet,449900.0,28.063326,-80.65824,52.0,953.0,False,31.0,False,False,Single Family Residence,www.zillow.com/homedetails/2795-Whistler-St-West-Melbourne-FL-32904/43489329_zpid/,367200.0,14563.0,3053.4541188738267,100.0,5.0,6.54,5.855,6.978,2.0,True,True,False,False,True,False,False,False,False,3232.0,False,202.2931654676259,5.0,0.4
1337,54613095,SINGLE_FAMILY,FOR_SALE,4,0,449900.0,4979 Erin Ln,32940,1994,4.0,2.0,1679.0,Square Feet,5227.2,Square Feet,444000.0,28.190092,-80.66668,24.0,842.0,False,16.0,False,False,Single Family Residence,www.zillow.com/homedetails/4979-Erin-Ln-Melbourne-FL-32940/54613095_zpid/,303580.0,19307.0,2199.0,18.0,5.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,False,False,106.0,False,267.9571173317451,8.0,4.2
1338,66685244,SINGLE_FAMILY,FOR_SALE,3,0,449900.0,1458 Hero St SE,32909,1989,3.0,3.0,2045.0,Square Feet,36154.8,Square Feet,447400.0,27.924032,-80.63034,10.0,245.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1458-Hero-St-SE-Palm-Bay-FL-32909/66685244_zpid/,334600.0,53787.0,2228.0,39.0,20.0,6.54,5.855,6.993,2.0,True,False,False,False,True,False,False,True,False,187.0,False,220.0,6.0,1.1
1339,71024066,SINGLE_FAMILY,FOR_SALE,11,0,449900.0,321 Eldron Blvd SE,32909,2005,4.0,3.0,1972.0,Square Feet,22215.600000000002,Square Feet,448600.0,27.992722,-80.66098,198.0,2121.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/321-Eldron-Blvd-SE-Palm-Bay-FL-32909/71024066_zpid/,379550.0,53787.0,2328.0,25.0,16.0,6.54,5.856,6.993,2.0,True,False,False,False,True,True,False,True,False,2150.0,False,228.14401622718051,4.0,0.2
1340,80762751,SINGLE_FAMILY,FOR_SALE,101,0,449900.0,430 Breckenridge Cir SE,32909,2006,3.0,3.0,2414.0,Square Feet,6098.4,Square Feet,435400.0,27.940538,-80.66452,6.0,107.0,False,148.0,False,False,Single Family Residence,www.zillow.com/homedetails/430-Breckenridge-Cir-SE-Palm-Bay-FL-32909/80762751_zpid/,349330.0,53787.0,2524.0,6.0,11.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,False,False,91.0,False,186.37116818558408,7.0,0.6
1341,104091478,SINGLE_FAMILY,FOR_SALE,17,0,449900.0,214 Friendly St SW,32908,2023,4.0,3.0,2306.0,Square Feet,10018.8,Square Feet,449900.0,27.93505,-80.67636,77.0,807.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/214-Friendly-St-SW-Palm-Bay-FL-32908/104091478_zpid/,35000.0,53787.0,3053.4541188738267,100.0,5.0,6.54,5.856,6.993,2.0,True,False,False,False,True,False,False,False,False,568.0,False,195.0997398091934,7.0,0.6
1342,247228978,SINGLE_FAMILY,FOR_SALE,12,0,449900.0,8004 Loren Cove Dr,32940,2017,3.0,2.0,1647.0,Square Feet,265628880.0,Square Feet,426100.0,28.22205,-80.73453,14.0,1130.0,False,430.0,False,False,Single Family Residence,www.zillow.com/homedetails/8004-Loren-Cove-Dr-Melbourne-FL-32940/247228978_zpid/,358600.0,19307.0,2899.0,17.0,14.0,6.54,5.855,6.993,1.0,True,True,False,False,True,False,False,False,False,4101.0,False,273.1633272616879,8.0,2.1
1343,339806813,SINGLE_FAMILY,FOR_SALE,62,0,449900.0,3610 Foggy Mist Rd SE,32909,2023,5.0,3.0,2601.0,Square Feet,0.0,Square Feet,435800.0,27.902124,-80.62059,16.0,257.0,False,78.0,False,False,Single Family Residence,www.zillow.com/homedetails/3610-Foggy-Mist-Rd-SE-Palm-Bay-FL-32909/339806813_zpid/,55000.0,53787.0,2600.0,13.0,8.0,6.54,5.855,6.993,2.0,False,True,True,False,True,False,False,False,True,1040.0,False,172.97193387158785,6.0,0.6
1344,104112222,SINGLE_FAMILY,FOR_SALE,9,0,449950.0,305 Dryden Cir,32926,2009,6.0,4.0,3311.0,Square Feet,7405.2,Square Feet,449950.0,28.36073,-80.8143,32.0,620.0,False,35.0,False,False,Single Family Residence,www.zillow.com/homedetails/305-Dryden-Cir-Cocoa-FL-32926/104112222_zpid/,362570.0,10889.0,2500.0,20.0,5.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,False,False,5408.0,False,135.8954998489882,3.0,3.3
1345,43390416,SINGLE_FAMILY,FOR_SALE,107,0,450000.0,7383 Bumelia Dr,32927,1999,3.0,2.0,2020.0,Square Feet,9147.6,Square Feet,450000.0,28.487497,-80.80751,51.0,894.0,False,22.0,False,False,Single Family Residence,www.zillow.com/homedetails/7383-Bumelia-Dr-Cocoa-FL-32927/43390416_zpid/,301780.0,10889.0,2299.0,9.0,12.0,6.54,5.856,6.993,2.0,True,True,False,False,True,True,False,True,False,3077.0,False,222.77227722772278,8.0,0.7
1346,43418486,SINGLE_FAMILY,FOR_SALE,21,0,450000.0,1370 Eddy St,32952,1966,3.0,2.0,1536.0,Square Feet,9148.0,Square Feet,449400.0,28.383242,-80.67406,40.0,1241.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1370-Eddy-St-Merritt-Island-FL-32952/43418486_zpid/,348330.0,39760.0,2700.0,30.0,16.0,6.54,5.856,6.993,2.0,False,False,True,False,True,False,False,False,False,1418.0,False,292.96875,6.0,1.6
1347,43457736,SINGLE_FAMILY,FOR_SALE,70,0,450000.0,7723 Greenboro Dr,32904,1994,4.0,2.0,2106.0,Square Feet,9583.2,Square Feet,428800.0,28.093403,-80.6844,19.0,622.0,False,14.0,False,False,Single Family Residence,www.zillow.com/homedetails/7723-Greenboro-Dr-West-Melbourne-FL-32904/43457736_zpid/,381860.0,14563.0,2445.0,8.0,10.0,6.54,5.855,6.978,2.0,True,True,False,False,True,False,False,True,True,1556.0,True,213.67521367521368,6.0,2.0
1348,43464176,SINGLE_FAMILY,FOR_SALE,80,0,450000.0,302 Eutau Ct,32937,1965,3.0,2.0,1489.0,Square Feet,9147.6,Square Feet,422800.0,28.146755,-80.59129,39.0,1249.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/302-Eutau-Ct-Indian-Harbour-Beach-FL-32937/43464176_zpid/,358550.0,124815.0,2900.0,21.0,5.0,6.54,5.855,6.993,2.0,True,False,False,False,True,False,False,False,False,5852.0,False,302.21625251846876,10.0,2.8
1349,43476678,SINGLE_FAMILY,FOR_SALE,63,0,450000.0,157 Washington Ave,32903,1975,2.0,2.0,1299.0,Square Feet,4791.6,Square Feet,421300.0,28.100845,-80.57245,51.0,1128.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/157-Washington-Ave-Indialantic-FL-32903/43476678_zpid/,223770.0,52625.0,2570.0,34.0,12.0,6.54,5.855,6.993,1.0,True,False,False,True,True,False,False,False,False,2960.0,False,346.4203233256351,9.0,0.0
1350,43478000,SINGLE_FAMILY,FOR_SALE,54,0,450000.0,2255 Michigan St,32904,2023,4.0,3.0,2091.0,Square Feet,8712.0,Square Feet,450000.0,28.072618,-80.69702,172.0,3988.0,BUILDER_SPEC,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2255-Michigan-St-Melbourne-FL-32904/43478000_zpid/,37500.0,19307.0,3053.4541188738267,100.0,5.0,6.54,5.855,6.978,2.0,True,False,False,False,True,False,False,False,False,488.0,False,215.20803443328552,5.0,1.9
1351,50883829,SINGLE_FAMILY,FOR_SALE,17,0,450000.0,2510 Palomar Ave SE,32909,2001,4.0,2.0,2020.0,Square Feet,20473.199999999997,Square Feet,450000.0,27.933277,-80.643845,99.0,1074.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2510-Palomar-Ave-SE-Palm-Bay-FL-32909/50883829_zpid/,308890.0,53787.0,2228.0,30.0,18.0,6.54,5.856,6.993,2.0,True,False,False,False,True,True,False,False,False,5570.0,False,222.77227722772278,6.0,2.0
1352,54602283,SINGLE_FAMILY,FOR_SALE,112,0,450000.0,1865 James Cir,32780,2000,3.0,2.0,1705.0,Square Feet,6534.0,Square Feet,450000.0,28.591806,-80.82414,2.0,164.0,False,49.0,False,False,Single Family Residence,www.zillow.com/homedetails/1865-James-Cir-Titusville-FL-32780/54602283_zpid/,276830.0,7433.0,3053.4541188738267,100.0,5.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,True,False,1429.0,False,263.92961876832845,4.0,1.4
1353,54608619,SINGLE_FAMILY,FOR_SALE,23,0,450000.0,1055 Red Bud Cir,32955,2000,4.0,3.0,2172.0,Square Feet,11325.6,Square Feet,425400.0,28.305302,-80.723366,65.0,1766.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1055-Red-Bud-Cir-Rockledge-FL-32955/54608619_zpid/,302610.0,13560.0,3440.0,27.0,15.0,6.54,5.855,6.993,2.0,True,False,False,False,True,False,False,False,False,1734.0,False,207.18232044198896,4.0,1.3
1354,104122084,SINGLE_FAMILY,FOR_SALE,10,0,450000.0,1279 Corbett Ln,32904,2013,4.0,2.0,1873.0,Square Feet,6098.4,Square Feet,447400.0,28.04475,-80.64514,1.0,256.0,False,33.0,False,False,Single Family Residence,www.zillow.com/homedetails/1279-Corbett-Ln-West-Melbourne-FL-32904/104122084_zpid/,342780.0,14563.0,2426.0,14.0,11.0,6.54,5.855,6.978,2.0,True,True,False,False,True,False,False,True,True,3987.0,True,240.2562733582488,5.0,1.1
1355,104155974,SINGLE_FAMILY,FOR_SALE,109,0,450000.0,2111 Watkins Rd SE,32909,2024,3.0,4.0,2246.0,Square Feet,10018.8,Square Feet,450000.0,27.943478,-80.634315,1.0,28.0,BUILDER_SPEC,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2111-Watkins-Rd-SE-Palm-Bay-FL-32909/104155974_zpid/,25000.0,53787.0,2485.0,10.0,10.0,6.54,5.856,6.993,2.0,True,False,False,False,True,False,False,True,False,293.0,False,200.35618878005343,4.0,1.7
1356,123860808,SINGLE_FAMILY,FOR_SALE,6,0,450000.0,6199 Van Ness Dr,32940,2015,3.0,2.0,1672.0,Square Feet,6098.4,Square Feet,430000.0,28.246113,-80.74734,9.0,328.0,False,256.0,False,True,Single Family Residence,www.zillow.com/homedetails/6199-Van-Ness-Dr-Melbourne-FL-32940/123860808_zpid/,368370.0,13560.0,2999.0,42.0,20.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,False,False,4075.0,False,269.1387559808612,8.0,2.2
1357,247228967,SINGLE_FAMILY,FOR_SALE,1,0,450000.0,2012 Lune Ct,32904,2017,3.0,2.0,2064.0,Square Feet,9147.6,Square Feet,447600.0,28.066069,-80.65612,12.0,358.0,False,48.0,False,False,Single Family Residence,www.zillow.com/homedetails/2012-Lune-Ct-West-Melbourne-FL-32904/247228967_zpid/,386590.0,14563.0,2564.0,12.0,12.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,False,False,2954.0,False,218.02325581395348,5.0,0.5
1358,247228895,SINGLE_FAMILY,FOR_SALE,12,0,452500.0,4084 Caladium Cir,32904,2018,4.0,2.0,2046.0,Square Feet,6098.4,Square Feet,452500.0,28.04951,-80.69388,10.0,415.0,False,124.0,False,True,Single Family Residence,www.zillow.com/homedetails/4084-Caladium-Cir-West-Melbourne-FL-32904/247228895_zpid/,385610.0,14563.0,3053.4541188738267,100.0,5.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,False,False,4253.0,False,221.16324535679374,5.0,1.7
1359,339806390,SINGLE_FAMILY,FOR_SALE,47,0,453525.0,3043 Tidepool Pl,32940,2024,2.0,2.0,1405.0,Square Feet,5227.2,Square Feet,427700.0,28.198198,-80.742386,1.0,131.0,BUILDER_SPEC,319.0,False,True,Single Family Residence,www.zillow.com/homedetails/3043-Tidepool-Pl-Melbourne-FL-32940/339806390_zpid/,40000.0,13560.0,2650.0,100.0,5.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,True,False,False,1560.0,False,322.79359430604984,9.0,4.4
1360,71027769,SINGLE_FAMILY,FOR_SALE,27,0,454800.0,317 Breckenridge Cir SE,32909,2005,5.0,3.0,2298.0,Square Feet,5662.8,Square Feet,441000.0,27.93938,-80.66409,53.0,946.0,False,149.0,False,False,Single Family Residence,www.zillow.com/homedetails/317-Breckenridge-Cir-SE-Palm-Bay-FL-32909/71027769_zpid/,350080.0,53787.0,2499.0,9.0,8.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,True,False,False,5707.0,False,197.911227154047,7.0,0.6
1361,43493594,SINGLE_FAMILY,FOR_SALE,101,0,454900.0,948 Whisperoak Dr,32901,1994,3.0,2.0,1893.0,Square Feet,8712.0,Square Feet,434300.0,28.05505,-80.636536,18.0,433.0,False,34.0,False,False,Single Family Residence,www.zillow.com/homedetails/948-Whisperoak-Dr-Melbourne-FL-32901/43493594_zpid/,362290.0,19307.0,2291.0,14.0,8.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,False,False,5721.0,False,240.30639197041734,3.0,1.2
1362,43418081,SINGLE_FAMILY,FOR_SALE,11,0,455000.0,1400 Girard Blvd,32952,1968,4.0,2.0,1722.0,Square Feet,8276.4,Square Feet,441100.0,28.394081,-80.67181,55.0,927.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1400-Girard-Blvd-Merritt-Island-FL-32952/43418081_zpid/,267820.0,39760.0,2800.0,7.0,12.0,6.54,5.856,6.993,2.0,True,False,False,False,True,False,False,False,False,3729.0,False,264.2276422764228,6.0,2.0
1363,247230232,SINGLE_FAMILY,FOR_SALE,136,0,455000.0,4365 Caladium Cir,32904,2017,4.0,2.0,2046.0,Square Feet,9147.6,Square Feet,437400.0,28.046501,-80.694336,8.0,384.0,False,105.0,False,True,Single Family Residence,www.zillow.com/homedetails/4365-Caladium-Cir-West-Melbourne-FL-32904/247230232_zpid/,390830.0,14563.0,2522.0,9.0,15.0,6.54,5.855,6.993,2.0,True,True,False,False,True,False,False,False,False,4027.0,False,222.38514173998044,5.0,1.9
1364,339807350,SINGLE_FAMILY,FOR_SALE,87,0,455000.0,3442 Bengal Dr,32780,2022,4.0,3.0,2194.0,Square Feet,6969.6,Square Feet,441500.0,28.58821,-80.84559,9.0,271.0,False,110.0,False,True,Single Family Residence,www.zillow.com/homedetails/3442-Bengal-Dr-Titusville-FL-32780/339807350_zpid/,334680.0,7433.0,2500.0,18.0,7.0,6.54,5.856,6.993,2.0,True,True,False,False,True,False,False,True,False,5061.0,False,207.383773928897,4.0,2.1
