,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zipcode,zpid,listing_sub_type.is_newHome,zestimate,listing_sub_type.is_FSBA,listing_sub_type.is_comingSoon,datePriceChanged,group_type,priceChange,priceReduction,priceSuffix,providerListingID,unit,videoCount,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,listing_sub_type.is_bankOwned
126,2.0,3.0,Cocoa Beach,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6b2032288183f717b54b720ae603b2f0-p_e.jpg,False,True,False,False,False,False,False,28.317583,1469.0,-80.61807,sqft,9583.2,,879000.0,879000.0,4748.0,False,FL,107 La Riviere Rd,620170.0,245093000.0,32931,43438016,,830600.0,,True,,,,,,,,,,,,
127,2.0,3.0,Cocoa,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cc69d700f207fce02838750e29aadb4c-p_e.jpg,False,True,False,False,False,False,False,28.371895,1280.0,-80.7444,sqft,10018.8,,355000.0,355000.0,1846.0,False,FL,1052 Myrtle Ln,158600.0,249679000.0,32922,43412291,,351800.0,True,,,,,,,,,,,,,
128,3.0,5.0,Melbourne,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/304a5060cc61d5f76be970fa67983a69-p_e.jpg,False,True,False,False,False,False,False,28.091202,2601.0,-80.71144,sqft,7405.2,BUILDER_SPEC,493435.0,493435.0,3069.0,False,FL,1163 Dunes Ave,,250023000.0,32904,2053126481,True,335800.0,,,1707379200000.0,,155940.0,,,,,,Sun. 2-4pm,True,"[{'open_house_end': 1707696000000, 'open_house_start': 1707688800000}]",
129,3.0,4.0,Cocoa Beach,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2612d25a53edd790525800249399033f-p_e.jpg,False,True,False,False,False,False,False,28.332186,1332.0,-80.61777,sqft,8712.0,,700000.0,700000.0,2976.0,False,FL,721 Java Rd,441860.0,250086000.0,32931,43436879,,587600.0,,True,,,,,,,,,,,,
130,1.0,2.0,Mims,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/caa15d18c9d11fa2b859531a6bef378a-p_e.jpg,False,True,False,False,False,False,False,28.758726,725.0,-80.873474,sqft,6534.0,,75000.0,75000.0,1340.0,False,FL,5650 Stamford St,59520.0,,32754,63471747,,72000.0,True,,,,,,,,,,,,,
131,6.0,5.0,Cocoa Beach,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0574be074c521365b445e79d99153f75-p_e.jpg,False,True,False,False,False,False,False,28.302174,4526.0,-80.60813,acres,0.58,,4700000.0,4700000.0,11746.0,False,FL,901 S Atlantic Ave,1809790.0,251087000.0,32931,54611397,,2081500.0,,True,,,,,,,,,,,,
132,2.0,2.0,Melbourne Beach,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8d967bab1f0c640edb61745b9361fe39-p_e.jpg,False,True,False,False,False,False,False,27.94025,2408.0,-80.49274,,,,2240000.0,2240000.0,9158.0,False,FL,6855 S HIGHWAY A1A,1206490.0,252105000.0,32951,43520353,,1578400.0,True,,,,,,,,,,,,,
133,1.0,1.0,Titusville,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6753f0763b6abcbaf122a70f576f5b3a-p_e.jpg,False,True,False,False,False,False,False,28.658257,670.0,-80.838066,sqft,3920.4,,178000.0,178000.0,1813.0,False,FL,2850 Frontier Dr #0,,254547000.0,32796,2058424895,,,True,,,,,,,,# 0,,,,,
134,2.0,3.0,Palm Bay,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7c6a3b52f583e8f32d7bbfbaaa8887cc-p_e.jpg,False,True,False,False,False,False,False,27.995274,1847.0,-80.64036,sqft,10018.8,,315999.0,315999.0,1975.0,False,FL,1115 Cordova St SE,307950.0,255608000.0,32909,84638750,,347700.0,,True,,,,,,,,,,,,
135,2.0,4.0,Palm Bay,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2bf05e8ac30166e45fe8284f3812bf1c-p_e.jpg,False,True,False,False,False,False,False,27.959309,1893.0,-80.67102,sqft,10454.4,,344900.0,344900.0,,False,FL,110 Colony Ct SE,307840.0,256482000.0,32909,104104034,,,True,,,,,,,,,,,,,
136,2.0,4.0,Melbourne,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/daee7ed2e1c9b6114068ac0ab620e4d5-p_e.jpg,False,True,False,False,False,False,False,28.112703,1808.0,-80.62659,acres,0.25,,399000.0,399000.0,2423.0,False,FL,352 Thomas Barbour Dr,214830.0,256657000.0,32935,43475275,,393600.0,True,,,,,,,,,,,,,
137,2.0,4.0,Palm Bay,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e1df9f34e5ca8ecde3b5d015078c5d82-p_e.jpg,False,True,False,False,False,False,False,27.976166,1890.0,-80.65423,acres,0.29,BUILDER_SPEC,398500.0,398500.0,1643.0,False,FL,906 Braddock Ave SE,36000.0,257605000.0,32909,305549616,True,,,,,,,,,,,,,,,
138,3.0,4.0,Palm Bay,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b6ab51ec4d22869307cb59ace1b0aab9-p_e.jpg,False,True,False,False,False,False,False,27.944345,1955.0,-80.65454,sqft,8276.4,,369900.0,369900.0,2268.0,False,FL,681 Morning Cove Cir SE,304410.0,258800000.0,32909,54620325,,367500.0,True,,,,,,,,,,,,,
139,2.0,4.0,Merritt Island,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/045b58596467d13d796fbef61e07c034-p_e.jpg,False,True,False,False,False,False,False,28.377298,1234.0,-80.7068,sqft,7840.8,,335000.0,335000.0,2100.0,False,FL,1165 Delmonte St,176330.0,258984000.0,32953,43409359,,165900.0,True,,,,,,,,,,,,,
140,2.0,3.0,West Melbourne,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2b23f31b96e061797395cbe9777a4bbb-p_e.jpg,False,True,False,False,False,False,False,28.06748,1954.0,-80.649704,sqft,3484.8,,369900.0,369900.0,,False,FL,641 Brockton Way,323010.0,258984000.0,32904,60341275,,,,,,,,,,,,,,,,True
141,2.0,4.0,Titusville,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/11dedba5868363e7f65188be04b7170a-p_e.jpg,False,True,False,False,False,False,False,28.644543,2226.0,-80.86678,acres,0.26,,385000.0,385000.0,2035.0,False,FL,4349 Lantern Dr,245550.0,260175000.0,32796,43370121,,380500.0,True,,,,,,,,,,,,,
142,2.0,4.0,Melbourne,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2d0fa29db8fff9cd0b98c3746cd9a69a-p_e.jpg,False,True,False,False,False,False,False,28.203928,2145.0,-80.696785,acres,0.26000918273645546,,649000.0,649000.0,2942.0,False,FL,1007 Fostoria Dr,522570.0,260479000.0,32940,43444480,,645200.0,True,,,,,,,,,,,,,
143,2.0,3.0,Titusville,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4c1ae9e8a6d8e9d924935c158851da57-p_e.jpg,False,True,False,False,False,False,False,28.596498,1300.0,-80.816734,sqft,5662.8,BUILDER_SPEC,300000.0,300000.0,1700.0,False,FL,1555 Elizabeth Ave,7750.0,262295000.0,32780,339804397,True,,,,,,,,,,,,,,,
144,2.0,4.0,Rockledge,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ea013baa52c1bf0afbc2bf97302c23d2-p_e.jpg,False,True,False,False,False,False,False,28.303865,2093.0,-80.73475,sqft,8276.4,,495000.0,495000.0,2600.0,False,FL,1347 Enclave Dr,370740.0,262877000.0,32955,62657165,,488600.0,True,,,,,,,,,,,,,
145,2.0,3.0,Cocoa,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2d57fc9a410ac9c3bb2eeb9342dc2f9c-p_e.jpg,False,True,False,False,False,False,False,28.474045,1192.0,-80.834984,sqft,10018.8,,310000.0,310000.0,1956.0,False,FL,6480 Bethel St,225110.0,265648000.0,32927,43392088,,307500.0,True,,,,,,,,,,,,,
146,3.0,4.0,Merritt Island,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5f895c73c437d8bfa80aec486edf0bf8-p_e.jpg,False,True,False,False,False,False,False,28.421984,2078.0,-80.68135,acres,0.25,,634500.0,634500.0,3499.0,False,FL,3305 Savannahs Trl,423890.0,268340000.0,32953,43404007,,,True,,1707379200000.0,,-300.0,$300 (Feb 8),,,,,,,,
147,3.0,3.0,Mims,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/00b71e5ea687dc1dedc8ff51665ad397-p_e.jpg,False,True,False,False,False,False,False,28.668077,1015.0,-80.86503,acres,0.39,,269900.0,269900.0,1340.0,False,FL,2553 Pine Ave,116600.0,270316000.0,32754,43371790,,267100.0,True,,,,,,,,,,,,,
148,2.0,4.0,Melbourne,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5863314455a80f82fa649651e66107cc-p_e.jpg,False,True,False,False,False,False,False,28.190092,1679.0,-80.66668,sqft,5227.2,,449900.0,449900.0,2199.0,False,FL,4979 Erin Ln,303580.0,273256000.0,32940,54613095,,446000.0,True,,,,,,,,,,,,,
149,4.0,4.0,Melbourne,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/38e1615aa2155995064d1d6953db584b-p_e.jpg,False,True,False,False,False,False,False,28.218267,3528.0,-80.70257,acres,0.5599999999999999,,1050000.0,1050000.0,5806.0,False,FL,663 Deerhurst Dr,799910.0,278267000.0,32940,43443840,,1040200.0,True,,,,,,,,,,,,,
150,2.0,3.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/11f5e6e012d38cff0d0659868f2dafe9-p_e.jpg,False,True,False,True,False,False,False,27.907127,2168.0,-80.639565,,,BUILDER_PLAN,355990.0,355990.0,2167.0,False,FL,"Plan 2168 Plan, Gardens at Waterstone II",,289880000.0,32909,2053408702,True,353900.0,,,1704528000000.0,BUILDER_COMMUNITY,-7000.0,"$7,000 (Jan 6)",+,29771015,# GSC5X8,,,,,
151,2.0,3.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/67d1ebe3f0e9625258a1843d18914e83-p_e.jpg,False,True,False,False,False,False,False,28.019072,1961.0,-80.64815,acres,0.37,,419900.0,419900.0,2550.0,False,FL,854 Huntington St NE,365420.0,298863000.0,32907,43500067,,416500.0,True,,,,,,,,,,,,,
152,4.0,4.0,Melbourne,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fa7afccf98a730c4bfcc6de81f7edef2-p_e.jpg,False,True,False,False,False,False,False,28.21415,2862.0,-80.724174,acres,0.3,,1299000.0,1299000.0,,False,FL,8021 Barrosa Cir,997650.0,315081000.0,32940,241521273,,,,True,,,,,,,,,,,,
153,2.0,4.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3da26762e94347a7224dad59e5b458f1-p_e.jpg,False,True,False,True,False,False,False,28.018557,1810.0,-80.62298,,,BUILDER_PLAN,335990.0,335990.0,2199.0,False,FL,"Gasparilla Plan, Palm Bay",,317427000.0,32905,2053074124,True,333100.0,,,,BUILDER_COMMUNITY,,,+,29989654,# XBT3CK,,,,,
154,2.0,3.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d584320a92439e9bc1bc9c3879393846-p_e.jpg,False,True,False,True,False,False,False,27.972403,1443.0,-80.64897,,,BUILDER_PLAN,316900.0,316900.0,1879.0,False,FL,"Oak Plan, Palm Bay",,317623000.0,32909,2072331006,True,312300.0,,,1704787200000.0,BUILDER_COMMUNITY,-10000.0,"$10,000 (Jan 9)",+,8752,# QA5MIS,,,,,
155,2.0,3.0,Titusville,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b0b8ae285fa1362129f610ad1b41973a-p_e.jpg,False,True,False,False,False,False,False,28.592363,1462.0,-80.81282,sqft,5662.8,,329900.0,329900.0,1919.0,False,FL,2062 Raleigh Dr,249880.0,318913000.0,32780,247227973,,325800.0,True,,,,,,,,,,,,,
156,4.0,4.0,Melbourne,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/99c1f57e796cf27e193fc89d23aa7f50-p_e.jpg,False,True,False,True,False,False,False,28.190968,2722.0,-80.72773,,,BUILDER_PLAN,605900.0,605900.0,4250.0,False,FL,"Sloan II Plan, Pangea",,321005000.0,32940,2055021116,True,590800.0,,,1699689600000.0,BUILDER_COMMUNITY,6000.0,,+,29796585,# ICU8PQ,,,,,
157,2.0,2.0,Melbourne,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/af3dbd298027baae151bfab511c260f2-p_e.jpg,False,True,False,False,False,False,False,28.04829,1076.0,-80.633575,sqft,6969.6,,230000.0,230000.0,1694.0,False,FL,4141 Bayberry Dr,205750.0,321692000.0,32901,43493780,,226700.0,True,,,,,,,,,,,,,
158,1.0,2.0,Satellite Beach,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7b9aee43992b75e93cf5877aa86971d5-p_e.jpg,False,True,False,False,False,False,False,28.199968,888.0,-80.60137,sqft,7840.8,,419000.0,419000.0,,False,FL,181 E Claridge St,239890.0,322219000.0,32937,43448659,,,True,,,,,,,,,,,,,
159,2.0,3.0,Cocoa,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/914bb98b6e548e467412b41379789deb-p_e.jpg,False,True,False,False,False,False,False,28.475216,1321.0,-80.83672,sqft,10018.8,,309900.0,309900.0,2056.0,False,FL,6535 Banyan St,221590.0,327075000.0,32927,43392062,,306800.0,True,,1707292800000.0,,10000.0,,,,,,,,,
160,2.0,3.0,Satellite Beach,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/efec9ded9c9d3356a3cdbdf1d3af0fe9-p_e.jpg,False,True,False,False,False,False,False,28.170311,2088.0,-80.59888,sqft,7840.8,,595000.0,595000.0,2900.0,False,FL,460 Kale St,437560.0,329732000.0,32937,43458717,,591300.0,True,,,,,,,,,1.0,,,,
161,3.0,4.0,Merritt Island,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b6cd25c2e7f2262c62377a6a326d8e36-p_e.jpg,False,True,False,False,False,False,False,28.313206,2261.0,-80.6794,acres,0.33999999999999997,,649000.0,649000.0,,False,FL,689 Millwheel Dr,435450.0,332834000.0,32952,43430095,,,,True,,,,,,,,,,,,
162,2.0,3.0,Titusville,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/de53ef7c7fe2783c8083ec279f62f11a-p_e.jpg,False,True,False,False,False,False,False,28.604168,1257.0,-80.81045,sqft,6098.0,BUILDER_SPEC,339900.0,339900.0,1800.0,False,FL,1033 1st Ave,5500.0,,32780,338574844,True,332500.0,,,,,,,,,,,,,,
163,2.0,3.0,Cocoa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c42e449129510d153bdcf85d54001d90-p_e.jpg,False,True,False,False,False,False,False,28.357893,1410.0,-80.78579,sqft,7405.0,,264900.0,264900.0,1999.0,False,FL,304 Lake View Blvd,136730.0,,32926,43403501,,,True,,,,,,,,,,,,,
164,2.0,3.0,Cocoa,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f06f2a3818fb0a25984d9e2eb6dad7df-p_e.jpg,False,True,False,False,False,False,False,28.478624,1468.0,-80.802505,sqft,10018.8,,279900.0,279900.0,2086.0,False,FL,6875 Anecia Ave,228900.0,335070000.0,32927,43389566,,277000.0,True,,,,,,,,,,,,,
165,3.0,4.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e4a1bd6404d6af175ee56e5a93897bfb-p_e.jpg,False,True,False,False,False,False,False,28.023834,2323.0,-80.57941,sqft,9583.2,,315000.0,315000.0,1900.0,False,FL,1064 Cabot Dr NE,227970.0,336163000.0,32905,43496463,,310300.0,True,,1707292800000.0,,5000.0,,,,,,,,,
166,2.0,3.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0712a94fa0d87944c8bc9fe6954b39b7-p_e.jpg,False,True,False,False,False,False,False,28.015024,1176.0,-80.610146,acres,0.26,,289900.0,289900.0,1949.0,False,FL,2081 Acacia St NE,194610.0,336686000.0,32905,43498555,,286000.0,True,,,,,,,,,,,,,
167,2.0,4.0,Palm Bay,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9a84e95380b9cce27323a95ed3bf4674-p_e.jpg,False,True,False,False,False,False,False,28.019901,2033.0,-80.6486,acres,0.36,,428500.0,428500.0,2564.0,False,FL,850 Haftez St NE,310180.0,341934000.0,32907,52966966,,424700.0,True,,1707292800000.0,,-300.0,$300 (Feb 7),,,,,,,,
168,2.0,3.0,Sebastian,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ad7799a73a4331c273c55dc809231342-p_e.jpg,False,True,False,False,False,False,False,,1663.0,,acres,0.25,,409396.0,409396.0,,False,FL,4416 Kelsey Dr,,,32976,2052892969,,,True,,,,,,,,,,,,,
169,2.0,3.0,Merritt Island,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e627dcea517d04d68f3e15378295addd-p_e.jpg,False,True,False,False,False,False,False,28.38393,1768.0,-80.67052,sqft,7840.8,,499999.0,499999.0,2800.0,False,FL,1500 S Harbor Dr,361080.0,346432000.0,32952,43418571,,496700.0,True,,1707292800000.0,,64999.0,,,,,,,,,
170,2.0,3.0,Melbourne Beach,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1b5ff63a87fdc6ae9ac561ddaaf4afbe-p_e.jpg,False,True,False,False,False,False,False,27.930176,1919.0,-80.49234,sqft,10018.8,,1100000.0,1100000.0,,False,FL,304 Arrowhead Ln,680290.0,346432000.0,32951,43520563,,,True,,,,,,,,,,Sat. 10am-2pm,True,"[{'open_house_end': 1708207200000, 'open_house_start': 1708192800000}]",
171,2.0,3.0,Sebastian,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a96798daabe8de4bcc00d8d50b604840-p_e.jpg,False,True,False,True,False,False,False,27.880512,1663.0,-80.53665,acres,0.25,BUILDER_SPEC,409396.0,409396.0,2328.0,False,FL,4416 Kelsey Ln,,346961000.0,32976,2055998754,True,406500.0,,,,,,,,30038535,,,,,,
172,2.0,3.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5752a0654318bef70e774aaf416a6e9a-p_e.jpg,False,True,False,False,False,False,False,27.98257,1469.0,-80.70218,sqft,10018.8,,325000.0,325000.0,,False,FL,728 Daysland Ave SW,247730.0,348071000.0,32908,104127438,,,True,,,,,,,,,,,,,
173,3.0,4.0,Sebastian,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bd3e9e74e1bf95b260c46cce3d2adc24-p_e.jpg,False,True,False,True,False,False,False,27.880512,2381.0,-80.53665,acres,0.25,BUILDER_SPEC,435990.0,435990.0,2999.0,False,FL,4426 Kelsey Ln,,349213000.0,32976,2056165238,True,439000.0,,,1707465600000.0,,-6258.0,"$6,258 (Feb 9)",,30038535,,,,,,
174,2.0,3.0,Micco,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/170e3775f08eb7ead922f82da76651da-p_e.jpg,False,True,False,True,False,False,False,27.880512,1937.0,-80.53665,acres,0.25,BUILDER_SPEC,412990.0,412990.0,2600.0,False,FL,4436 Kelsey Ln,56000.0,349752000.0,32976,339807703,True,404000.0,,,1707465600000.0,,12376.0,,,30038535,,,,,,
175,2.0,3.0,Titusville,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a1799264ce8b8b761db1ab50bb4495d0-p_e.jpg,False,True,False,False,False,False,False,28.598486,2016.0,-80.82788,sqft,10018.8,,350000.0,350000.0,,False,FL,1511 Bell Ter,186510.0,350267000.0,32780,43378770,,,,True,,,,,,,,,,,,
176,2.0,3.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/68c50de92497395b68f14f0d7b1ada19-p_e.jpg,False,True,False,True,False,False,False,27.925198,1552.0,-80.6539,sqft,10018.8,BUILDER_SPEC,309990.0,309990.0,1994.0,False,FL,686 Tobias St SE,25000.0,350792000.0,32909,104096185,True,303800.0,,,,,,,,30038529,,,,,,
177,2.0,3.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2589850a7f63b71416e5bbf5588e8c25-p_e.jpg,False,True,False,False,False,False,False,28.082102,1584.0,-80.6297,sqft,10018.8,,255000.0,255000.0,1864.0,False,FL,1701 Wayne Dr,185100.0,351097000.0,32901,43487419,,251200.0,True,,,,,,,,,,,,,
178,3.0,4.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c6dc1555199993d2e83a33e94c9b4b55-p_e.jpg,False,True,False,True,False,False,False,27.994877,2338.0,-80.651566,acres,0.26,BUILDER_SPEC,438877.0,438877.0,2535.0,False,FL,754 August St SE,45000.0,351331000.0,32909,339804763,True,431400.0,,,,,,,,30038529,,,,,,
179,3.0,3.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/69590a4dd5ef4f20259665e6bef6bc6d-p_e.jpg,False,True,False,True,False,False,False,28.190968,2570.0,-80.72773,,,BUILDER_PLAN,627900.0,627900.0,4200.0,False,FL,"Ashland Plan, Pangea",,351331000.0,32940,2062001400,True,606900.0,,,1699689600000.0,BUILDER_COMMUNITY,1000.0,,+,29796585,# A500UC,,,,,
180,2.0,3.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/68c50de92497395b68f14f0d7b1ada19-p_e.jpg,False,True,False,True,False,False,False,27.966389,1552.0,-80.62696,sqft,10018.8,BUILDER_SPEC,316990.0,316990.0,1700.0,False,FL,1563 Waco Blvd SE,33000.0,351611000.0,32909,339804655,True,311200.0,,,,,,,,30038529,,,,,,
181,2.0,4.0,Merritt Island,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c6c9cccb7a538be117664c9e7ea6a85b-p_e.jpg,False,True,False,False,False,False,False,28.248566,1784.0,-80.65862,acres,0.5,,670000.0,670000.0,,False,FL,124 Tequesta Harbor Dr,392990.0,358189000.0,32952,43446117,,,True,,,,,,,,,,,,,
182,2.0,4.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d127ed03915ff4aec2658ae8156a4259-p_e.jpg,False,True,False,True,False,False,False,27.942759,2134.0,-80.638466,sqft,10018.8,BUILDER_SPEC,355990.0,355990.0,1829.0,False,FL,2161 Rockabye Ave SE,25000.0,358949000.0,32909,104154135,True,348600.0,,,,,,,,30038529,,,,,,
183,2.0,3.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/10d51d5c0a1df70694d8e6a9e4191340-p_e.jpg,False,True,False,True,False,False,False,27.913118,1552.0,-80.63982,sqft,10018.8,BUILDER_SPEC,329990.0,329990.0,1965.0,False,FL,3286 Telesca Rd SE,25000.0,359313000.0,32909,104091403,True,323600.0,,,,,,,,30038529,,,,,,
184,2.0,3.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b4c7ebde2bd68c20b8eee650f1a13275-p_e.jpg,False,True,False,False,False,False,False,28.128922,1282.0,-80.6594,sqft,10454.4,,272500.0,272500.0,,False,FL,2309 Sadler Ln,169900.0,360527000.0,32935,43468852,,,True,,,,,,,,,,,,,
185,2.0,3.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/10d51d5c0a1df70694d8e6a9e4191340-p_e.jpg,False,True,False,True,False,False,False,27.950502,1552.0,-80.63949,sqft,10018.8,BUILDER_SPEC,329990.0,329990.0,1944.0,False,FL,1198 Savannah St SE,25000.0,360527000.0,32909,339804667,True,323600.0,,,,,,,,30038529,,,,,,
186,2.0,4.0,Titusville,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a494dd4a7d90f72a8eed82a0b87f10bd-p_e.jpg,False,True,False,False,False,False,False,28.646708,1979.0,-80.857956,sqft,9147.6,,410000.0,410000.0,2299.0,False,FL,4069 Rolling Hill Dr,290040.0,360938000.0,32796,71027870,,405100.0,True,,,,,,,,,,,,,
187,3.0,3.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4c707a62bca0b98de59860a5ad192c64-p_e.jpg,False,True,False,False,False,False,False,28.244667,2006.0,-80.7494,sqft,8276.4,,575000.0,575000.0,2829.0,False,FL,6428 Van Ness Dr,404650.0,363298000.0,32940,123410965,,568900.0,True,,,,,,,,,,,,,
