,zpid,homeType,homeStatus,dateSoldString,daysOnZillow,priceOutlier,price,streetAddress,zipcode,yearBuilt,bathrooms,bedrooms,livingAreaValue,livingAreaUnits,lotAreaValue,lotAreaUnits,zestimate,latitude,longitude,favoriteCount,pageViewCount,newConstructionType,resoFacts.associationFee,listingSubType.isForeclosure,resoFacts.isSeniorCommunity,resoFacts.propertySubType,hdpUrl,taxAssessedValue,cityId,rentZestimate,restimateHighPercent,restimateLowPercent,mortgageRates.thirtyYearFixedRate,mortgageRates.fifteenYearFixedRate,mortgageRates.arm5Rate,resoFacts.garageSpaces,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasGarage,resoFacts.hasPrivatePool,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.taxAnnualAmount,resoFacts.waterViewYN,price/sqft,schoolMaxRating,schoolMinDistance
2749,338575168,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-06,161,0,360000.0,1406 Graves St SE,32909,2023,3.0,4.0,2338.0,Square Feet,13068.0,Square Feet,364200.0,27.936766,-80.63246,0.0,0.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1406-Graves-St-SE-Palm-Bay-FL-32909/338575168_zpid/,34500.0,53787.0,2600.0,7.0,12.0,6.683,5.969,6.83,0.0,False,False,False,False,False,False,False,False,False,605.0,False,153.97775876817792,6.0,2.0
2750,43409456,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,390000.0,1490 Venus St,32953,1967,2.0,4.0,1702.0,Square Feet,7405.2,Square Feet,394600.0,28.383364,-80.69972,0.0,14.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1490-Venus-St-Merritt-Island-FL-32953/43409456_zpid/,330960.0,39760.0,2500.0,16.0,16.0,6.683,5.969,6.83,2.0,True,True,False,False,True,True,False,True,False,1384.0,False,229.1421856639248,4.0,1.5
2751,43409627,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,390000.0,1165 Montego Bay Dr N,32953,1965,2.0,3.0,1353.0,Square Feet,8276.4,Square Feet,394600.0,28.37804,-80.69603,0.0,13.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1165-Montego-Bay-Dr-N-Merritt-Island-FL-32953/43409627_zpid/,282180.0,39760.0,2184.0,24.0,12.0,6.683,5.969,6.83,2.0,True,False,False,False,True,True,False,False,False,1885.0,False,288.24833702882484,6.0,1.5
2752,43428918,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,372000.0,863 Westport Dr,32955,1967,2.0,4.0,1554.0,Square Feet,7840.8,Square Feet,377000.0,28.31763,-80.727745,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/863-Westport-Dr-Rockledge-FL-32955/43428918_zpid/,244590.0,13560.0,2244.0,13.0,9.0,6.683,5.969,6.83,2.0,True,False,False,False,True,True,False,True,False,2200.0,False,239.3822393822394,4.0,1.0
2753,43441341,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,366000.0,8005 Bracken Ln,32940,1997,2.0,3.0,1364.0,Square Feet,5662.8,Square Feet,370300.0,28.234291,-80.716545,0.0,24.0,False,28.0,False,False,Single Family Residence,www.zillow.com/homedetails/8005-Bracken-Ln-Melbourne-FL-32940/43441341_zpid/,297090.0,19307.0,2199.0,16.0,5.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,3867.0,False,268.3284457478006,8.0,1.7
2754,43520479,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,390000.0,129 Amber Pl,32951,1984,2.0,2.0,1312.0,Square Feet,7405.2,Square Feet,394600.0,27.934877,-80.49184,0.0,19.0,False,425.0,False,False,Single Family Residence,www.zillow.com/homedetails/129-Amber-Pl-Melbourne-Beach-FL-32951/43520479_zpid/,250600.0,32805.0,2835.0,50.0,29.0,6.683,5.969,6.83,1.0,True,True,False,True,True,False,False,False,False,1656.0,False,297.2560975609756,10.0,9.1
2755,104096657,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,379900.0,535 Gager St SE,32909,2023,2.0,4.0,1779.0,Square Feet,10454.4,Square Feet,384400.0,27.920872,-80.65871,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/535-Gager-St-SE-Palm-Bay-FL-32909/104096657_zpid/,25000.0,53787.0,1898.0,5.0,5.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,435.0,False,213.54693648116918,7.0,1.8
2756,339806126,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-05,162,0,371415.0,4905 Amasa Cir,32904,2023,2.0,3.0,1672.0,Square Feet,6098.4,Square Feet,375800.0,28.091173,-80.70863,0.0,2.0,False,34.0,False,False,Single Family Residence,www.zillow.com/homedetails/4905-Amasa-Cir-West-Melbourne-FL-32904/339806126_zpid/,70000.0,14563.0,2428.0,14.0,18.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,320.0,False,222.13815789473685,6.0,3.2
2757,339805958,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-04,163,0,370000.0,1964 Middlebury Dr SE,32909,2023,2.0,4.0,1820.0,Square Feet,6534.0,Square Feet,374400.0,27.90203,-80.62618,1.0,5.0,False,55.0,False,False,Single Family Residence,www.zillow.com/homedetails/1964-Middlebury-Dr-SE-Palm-Bay-FL-32909/339805958_zpid/,50000.0,53787.0,2228.0,20.0,15.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,True,True,933.0,True,203.2967032967033,6.0,0.5
2758,43389485,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,166,0,395000.0,4991 Falcon Blvd,32927,1994,2.0,3.0,2537.0,Square Feet,10454.4,Square Feet,400000.0,28.482965,-80.8038,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4991-Falcon-Blvd-Cocoa-FL-32927/43389485_zpid/,346060.0,10889.0,2428.0,20.0,8.0,6.683,5.969,6.83,2.0,True,False,False,False,True,True,False,False,False,1727.0,False,155.69570358691368,8.0,0.6
2759,43453917,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,166,0,357000.0,3344 Lake View Cir,32934,1992,2.0,3.0,1432.0,Square Feet,8276.4,Square Feet,361300.0,28.161077,-80.67796,0.0,6.0,False,17.0,False,False,Single Family Residence,www.zillow.com/homedetails/3344-Lake-View-Cir-Melbourne-FL-32934/43453917_zpid/,307000.0,19307.0,2199.0,9.0,9.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,True,False,1130.0,False,249.30167597765364,4.0,2.0
2760,43478458,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,6,0,395000.0,2570 New York St,32904,1986,3.0,3.0,2261.0,Square Feet,37026.0,Square Feet,642200.0,28.066744,-80.68981,33.0,542.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2570-New-York-St-Melbourne-FL-32904/43478458_zpid/,398840.0,19307.0,3211.0,10.0,20.0,6.524,5.784,6.731,2.0,True,False,False,False,True,True,False,True,False,2209.0,False,174.7014595311809,5.0,1.3
2761,54609489,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,166,0,370000.0,1693 Keys Gate Dr,32940,2000,2.0,3.0,1765.0,Square Feet,9147.6,Square Feet,374500.0,28.262617,-80.71178,0.0,5.0,False,284.0,False,True,Single Family Residence,www.zillow.com/homedetails/1693-Keys-Gate-Dr-Melbourne-FL-32940/54609489_zpid/,336840.0,13560.0,2299.0,17.0,7.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,True,True,False,2437.0,False,209.6317280453258,8.0,3.0
2762,104135959,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,166,0,389000.0,477 Ganley St SW,32908,2023,2.0,4.0,1974.0,Square Feet,10018.8,Square Feet,393700.0,27.952234,-80.68328,0.0,0.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/477-Ganley-St-SW-Palm-Bay-FL-32908/104135959_zpid/,35000.0,53787.0,2199.0,5.0,9.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,True,False,379.0,False,197.06180344478216,7.0,0.4
2763,104157545,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,166,0,399900.0,491 Tilhal Rd SW,32908,2023,3.0,4.0,2092.0,Square Feet,10454.4,Square Feet,389000.0,27.988453,-80.69718,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/491-Tilhal-Rd-SW-Palm-Bay-FL-32908/104157545_zpid/,22000.0,53787.0,2450.0,14.0,7.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,209.0,False,191.1567877629063,6.0,0.1
2764,339806869,SINGLE_FAMILY,RECENTLY_SOLD,2023-09-01,166,0,383630.0,4925 Amasa Cir,32904,2023,2.0,4.0,1828.0,Square Feet,6098.4,Square Feet,408800.0,28.090872,-80.70888,0.0,1.0,False,34.0,False,False,Single Family Residence,www.zillow.com/homedetails/4925-Amasa-Cir-West-Melbourne-FL-32904/339806869_zpid/,70000.0,14563.0,2500.0,14.0,12.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,True,True,320.0,True,209.86323851203502,6.0,3.2
2765,43370738,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,354000.0,3316 Kilbee St,32754,2001,2.0,4.0,1792.0,Square Feet,22651.2,Square Feet,358300.0,28.691229,-80.85302,0.0,20.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3316-Kilbee-St-Mims-FL-32754/43370738_zpid/,295510.0,25911.0,2414.0,34.0,13.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,1967.0,False,197.54464285714286,7.0,0.8
2766,43407278,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,360000.0,2214 Dartmouth Dr,32926,1966,3.0,4.0,2212.0,Square Feet,7841.0,Square Feet,365100.0,28.384855,-80.76428,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2214-Dartmouth-Dr-Cocoa-FL-32926/43407278_zpid/,184470.0,10889.0,2600.0,15.0,11.0,6.683,5.969,6.83,0.0,False,False,False,False,False,False,False,False,False,912.0,False,162.748643761302,4.0,0.9
2767,43423213,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,395000.0,465 Newfound Harbor Dr,32952,1964,2.0,4.0,1868.0,Square Feet,10018.8,Square Feet,399800.0,28.34912,-80.66753,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/465-Newfound-Harbor-Dr-Merritt-Island-FL-32952/43423213_zpid/,299610.0,39760.0,2629.0,30.0,15.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,3051.0,False,211.4561027837259,8.0,1.5
2768,43432425,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,385000.0,962 Brunswick Ct,32955,1966,2.0,4.0,1850.0,Square Feet,19602.0,Square Feet,389700.0,28.317303,-80.74064,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/962-Brunswick-Ct-Rockledge-FL-32955/43432425_zpid/,233390.0,13560.0,2453.0,27.0,15.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,True,False,655.0,True,208.1081081081081,4.0,0.6
2769,43499590,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,400000.0,540 Port Malabar Blvd NE,32905,1977,2.0,3.0,1924.0,Square Feet,12632.4,Square Feet,404900.0,28.02492,-80.63083,0.0,16.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/540-Port-Malabar-Blvd-NE-Palm-Bay-FL-32905/43499590_zpid/,294830.0,53787.0,2149.0,16.0,12.0,6.683,5.969,6.83,2.0,True,False,False,False,True,True,True,True,False,2886.0,False,207.9002079002079,4.0,1.8
2770,43501515,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,104,0,386000.0,480 Di Lido St NE,32907,1983,2.0,3.0,1638.0,Square Feet,10018.8,Square Feet,371500.0,28.008175,-80.65965,1.0,68.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/480-Di-Lido-St-NE-Palm-Bay-FL-32907/43501515_zpid/,229100.0,53787.0,1990.0,6.0,10.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,3412.0,False,235.65323565323564,5.0,1.2
2771,104095836,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,388000.0,861 Erfurt St NW,32907,2023,2.0,3.0,1983.0,Square Feet,10018.8,Square Feet,392800.0,28.018015,-80.69447,0.0,34.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/861-Erfurt-St-NW-Palm-Bay-FL-32907/104095836_zpid/,37000.0,53787.0,2194.0,8.0,7.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,519.0,False,195.6631366616238,5.0,2.2
2772,104097896,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,381650.0,526 J T Sancho St SW,32908,2023,3.0,4.0,2117.0,Square Feet,10018.8,Square Feet,386300.0,27.930939,-80.68554,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/526-J-T-Sancho-St-SW-Palm-Bay-FL-32908/104097896_zpid/,21000.0,53787.0,2399.0,15.0,5.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,379.0,False,180.2786962683042,7.0,1.1
2773,104121329,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,389250.0,1113 Harland Rd SW,32908,2023,3.0,4.0,2265.0,Square Feet,10018.8,Square Feet,379100.0,27.971903,-80.68258,1.0,10.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1113-Harland-Rd-SW-Palm-Bay-FL-32908/104121329_zpid/,22000.0,53787.0,2570.0,10.0,10.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,379.0,False,171.8543046357616,7.0,1.5
2774,104123635,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,380000.0,1201 Daton Rd SW,32908,2011,2.0,3.0,1861.0,Square Feet,21780.0,Square Feet,384600.0,27.988985,-80.70527,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1201-Daton-Rd-SW-Palm-Bay-FL-32908/104123635_zpid/,295710.0,53787.0,2094.0,13.0,9.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,4362.0,False,204.19129500268673,6.0,0.5
2775,337846950,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,377368.0,860 Covington Ct,32955,2023,2.0,3.0,1477.0,Square Feet,5662.8,Square Feet,382000.0,28.320238,-80.73579,0.0,3.0,False,36.0,False,False,Single Family Residence,www.zillow.com/homedetails/860-Covington-Ct-Rockledge-FL-32955/337846950_zpid/,30000.0,13560.0,2250.0,16.0,11.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,351.0,False,255.49627623561273,4.0,0.5
2776,338575067,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,360495.0,201 Galicia St SW,32908,2023,2.0,4.0,1828.0,Square Feet,11325.6,Square Feet,364900.0,27.938007,-80.676094,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/201-Galicia-St-SW-Palm-Bay-FL-32908/338575067_zpid/,35000.0,53787.0,2027.0,6.0,5.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,212.0,False,197.2073304157549,7.0,0.4
2777,339805202,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,357230.0,1136 Valley View Ave,32955,2023,2.0,4.0,1828.0,Square Feet,6098.4,Square Feet,361600.0,28.344254,-80.75933,0.0,4.0,False,50.0,False,False,Single Family Residence,www.zillow.com/homedetails/1136-Valley-View-Ave-Rockledge-FL-32955/339805202_zpid/,30000.0,13560.0,2350.0,7.0,5.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,84.0,False,195.42122538293216,4.0,1.2
2778,339806263,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,365000.0,2074 Farmhouse Rd SE,32909,2023,2.0,3.0,1672.0,Square Feet,6098.4,Square Feet,369400.0,27.905722,-80.61821,0.0,2.0,False,58.0,False,False,Single Family Residence,www.zillow.com/homedetails/2074-Farmhouse-Rd-SE-Palm-Bay-FL-32909/339806263_zpid/,55000.0,53787.0,2199.0,25.0,13.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,True,True,933.0,True,218.30143540669857,6.0,0.5
2779,339807421,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,365000.0,2184 Farmhouse Rd SE,32909,2023,2.0,3.0,1768.0,Square Feet,6098.4,Square Feet,369400.0,27.905802,-80.61686,0.0,1.0,False,58.0,False,False,Single Family Residence,www.zillow.com/homedetails/2184-Farmhouse-Rd-SE-Palm-Bay-FL-32909/339807421_zpid/,55000.0,53787.0,2199.0,25.0,11.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,True,933.0,False,206.44796380090497,6.0,0.6
2780,339828067,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,395000.0,1482 Pecorino Ct,32780,2023,2.0,4.0,1707.0,Square Feet,6534.0,Square Feet,399800.0,28.49958,-80.81739,0.0,6.0,False,78.0,False,False,Single Family Residence,www.zillow.com/homedetails/1482-Pecorino-Ct-Titusville-FL-32780/339828067_zpid/,52000.0,10889.0,2264.0,9.0,5.0,6.683,5.969,6.83,22.0,True,True,False,False,True,False,False,False,False,1745.0,False,231.4001171646163,4.0,4.8
2781,2053309686,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,365000.0,1666 Hamilton,32908,2023,2.0,4.0,1796.0,Square Feet,10454.0,Square Feet,369400.0,27.977505,-80.61547,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1666-Hamilton-Palm-Bay-FL-32908/2053309686_zpid/,278225.0,46375.0,2007.0,14.0,8.0,6.683,5.969,6.83,2.0,False,False,True,False,True,False,False,False,False,364.0,False,203.2293986636971,6.0,4.9
2782,2059271136,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,395000.0,1482 Pecorino Ct,32780,2023,2.0,4.0,1707.0,Square Feet,6534.0,Square Feet,399800.0,28.539772,-80.82915,0.0,2.0,False,13.0,False,False,Single Family Residence,www.zillow.com/homedetails/1482-Pecorino-Ct-Titusville-FL-32780/2059271136_zpid/,278225.0,7433.0,2250.0,9.0,5.0,6.683,5.969,6.83,2.0,False,True,True,False,True,False,False,False,False,1745.0,False,231.4001171646163,4.0,2.1
2783,60322197,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,360000.0,511 Priscilla Pl,32953,2000,2.0,3.0,1622.0,Square Feet,11325.6,Square Feet,364400.0,28.431528,-80.69766,1.0,13.0,False,430.0,False,True,Single Family Residence,www.zillow.com/homedetails/511-Priscilla-Pl-Merritt-Island-FL-32953/60322197_zpid/,274220.0,39760.0,2529.0,12.0,10.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,True,False,3441.0,True,221.9482120838471,9.0,3.7
2784,43377998,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,376500.0,2565 Christine Dr,32796,1968,2.0,3.0,2094.0,Square Feet,11761.2,Square Feet,381200.0,28.58638,-80.84974,0.0,12.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2565-Christine-Dr-Titusville-FL-32796/43377998_zpid/,261710.0,7433.0,2429.0,12.0,14.0,6.683,5.969,6.83,2.0,True,False,False,False,True,True,True,True,False,1361.0,False,179.79942693409743,3.0,0.6
2785,43439980,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,382000.0,1581 Freedom Dr,32940,1989,3.0,4.0,2166.0,Square Feet,11761.2,Square Feet,386700.0,28.255005,-80.71021,0.0,4.0,False,0.0,False,True,Single Family Residence,www.zillow.com/homedetails/1581-Freedom-Dr-Melbourne-FL-32940/43439980_zpid/,303800.0,19307.0,3440.0,29.0,18.0,6.683,5.969,6.83,3.0,True,False,False,False,True,False,False,True,False,1376.0,True,176.36195752539243,8.0,2.5
2786,66677784,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,354000.0,6206 Balsam St,32927,2004,2.0,3.0,2006.0,Square Feet,10018.8,Square Feet,358400.0,28.461023,-80.82756,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/6206-Balsam-St-Cocoa-FL-32927/66677784_zpid/,289620.0,10889.0,2299.0,9.0,9.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,3718.0,False,176.47058823529412,8.0,1.2
2787,84638182,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,357800.0,2216 Dryden Ct,32935,2007,2.0,3.0,1486.0,Square Feet,5662.8,Square Feet,357800.0,28.145721,-80.64069,0.0,7.0,False,21.0,False,False,Single Family Residence,www.zillow.com/homedetails/2216-Dryden-Ct-Melbourne-FL-32935/84638182_zpid/,95770.0,19307.0,2050.0,12.0,6.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,780.0,False,240.78061911170929,4.0,0.8
2788,337847598,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,386000.0,677 Old Country Rd SE,32909,2021,2.0,4.0,1830.0,Square Feet,10018.8,Square Feet,390800.0,27.938332,-80.64859,0.0,46.0,False,44.0,False,False,Single Family Residence,www.zillow.com/homedetails/677-Old-Country-Rd-SE-Palm-Bay-FL-32909/337847598_zpid/,295910.0,53787.0,1965.0,5.0,5.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,3823.0,False,210.92896174863387,7.0,1.5
2789,339807290,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,375630.0,4935 Amasa Cir,32904,2023,2.0,4.0,1828.0,Square Feet,8276.4,Square Feet,380300.0,28.09089,-80.70861,0.0,1.0,False,34.0,False,False,Single Family Residence,www.zillow.com/homedetails/4935-Amasa-Cir-West-Melbourne-FL-32904/339807290_zpid/,70000.0,14563.0,2500.0,14.0,12.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,320.0,False,205.48687089715537,6.0,3.2
2790,43386492,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,400000.0,1271 Little Oak Cir,32780,1989,2.0,3.0,1763.0,Square Feet,8276.4,Square Feet,405000.0,28.542904,-80.81552,1.0,7.0,False,12.0,False,False,Single Family Residence,www.zillow.com/homedetails/1271-Little-Oak-Cir-Titusville-FL-32780/43386492_zpid/,300480.0,7433.0,2194.0,9.0,9.0,6.683,5.969,6.83,2.0,True,True,False,False,True,True,False,True,False,1542.0,False,226.88598979013045,4.0,1.8
2791,43392216,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,390000.0,5390 Fruitport St,32927,1992,2.0,3.0,1619.0,Square Feet,11761.2,Square Feet,395100.0,28.472275,-80.81322,0.0,15.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/5390-Fruitport-St-Cocoa-FL-32927/43392216_zpid/,266300.0,10889.0,2217.0,9.0,5.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,True,True,False,3729.0,False,240.88943792464485,8.0,0.9
2792,43392463,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,351000.0,5375 Fay Blvd,32927,1991,2.0,3.0,1561.0,Square Feet,10454.0,Square Feet,355900.0,28.467943,-80.81228,0.0,2.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/5375-Fay-Blvd-Cocoa-FL-32927/43392463_zpid/,245670.0,10889.0,2155.0,6.0,13.0,6.683,5.969,6.83,2.0,False,False,False,False,True,False,False,False,False,3224.0,False,224.85586162716208,5.0,0.8
2793,43458490,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,355000.0,620 Poinsetta Dr,32937,1964,2.0,4.0,1630.0,Square Feet,7405.2,Square Feet,341700.0,28.163982,-80.59026,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/620-Poinsetta-Dr-Satellite-Beach-FL-32937/43458490_zpid/,375750.0,20367.0,2835.0,14.0,7.0,6.683,5.969,6.83,1.0,True,False,False,False,True,False,False,False,False,6061.0,False,217.7914110429448,10.0,1.4
2794,43474844,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,390000.0,250 Avenida De Paz,32903,1955,1.0,2.0,1280.0,Square Feet,7405.0,Square Feet,395100.0,28.10424,-80.574554,0.0,10.0,False,0.0,False,False,nan,www.zillow.com/homedetails/250-Avenida-De-Paz-Indialantic-FL-32903/43474844_zpid/,312870.0,52625.0,2895.0,21.0,21.0,6.683,5.969,6.83,0.0,False,False,False,False,False,False,False,False,False,1220.0,False,304.6875,9.0,0.2
2795,66680931,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,365000.0,205 Kingsway,32937,1979,2.0,2.0,1374.0,Square Feet,3049.0,Square Feet,369600.0,28.172098,-80.592354,0.0,6.0,False,0.0,False,False,nan,www.zillow.com/homedetails/205-Kingsway-Satellite-Beach-FL-32937/66680931_zpid/,263610.0,20367.0,2898.0,21.0,19.0,6.683,5.969,6.83,0.0,False,True,False,False,False,False,False,False,False,1320.0,False,265.64774381368267,9.0,0.9
2796,104081142,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,365000.0,1666 Hamilton Ave SW,32908,2023,2.0,4.0,1796.0,Square Feet,10454.4,Square Feet,369600.0,27.95671,-80.679504,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1666-Hamilton-Ave-SW-Palm-Bay-FL-32908/104081142_zpid/,22000.0,53787.0,1999.0,8.0,5.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,364.0,False,203.2293986636971,7.0,0.4
2797,104114656,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,355500.0,1592 Glendale Ave NW,32907,2023,2.0,4.0,1755.0,Square Feet,10018.8,Square Feet,350600.0,28.03852,-80.72002,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1592-Glendale-Ave-NW-Palm-Bay-FL-32907/104114656_zpid/,37000.0,53787.0,2125.0,30.0,8.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,416.0,False,202.56410256410257,5.0,0.6
2798,104131682,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,359900.0,1662 Glenridge St NW,32907,2019,2.0,3.0,1541.0,Square Feet,10018.8,Square Feet,320700.0,28.019098,-80.72261,0.0,13.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1662-Glenridge-St-NW-Palm-Bay-FL-32907/104131682_zpid/,269650.0,53787.0,1900.0,5.0,5.0,6.683,5.969,6.83,2.0,True,False,False,False,True,False,False,False,False,2543.0,False,233.5496430889033,5.0,0.7
2799,339805198,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,353260.0,1176 Valley View Ave,32955,2023,2.0,4.0,1828.0,Square Feet,6534.0,Square Feet,357900.0,28.34366,-80.75927,0.0,2.0,False,55.0,False,False,Single Family Residence,www.zillow.com/homedetails/1176-Valley-View-Ave-Rockledge-FL-32955/339805198_zpid/,30000.0,13560.0,2350.0,7.0,5.0,6.683,5.969,6.83,2.0,True,True,False,False,True,False,False,False,False,84.0,False,193.24945295404814,4.0,1.2
